"transaction_id","customer_id","timestamp","amount","payment_method","device_type","ip_country","billing_country","failed_attempts","account_age_days","previous_order_count","avg_order_value","is_new_customer","country_mismatch","amount_to_avg_ratio","is_fraud"
"V2TXN-001100","CUST-V2-0172","2025-05-24T00:35:19.9150000+05:30","1375","UPI","Desktop","CA","CA","0","109","1","1345","false","false","1.0223","0"
"V2TXN-001101","CUST-V2-0699","2025-05-24T00:44:17.9940000+05:30","1643","WALLET","Mobile","IN","IN","0","837","24","2334","false","false","0.7039","0"
"V2TXN-001102","CUST-V2-0736","2025-05-24T01:05:17.8410000+05:30","379","UPI","Mobile","SG","SG","0","858","23","312","false","false","1.2147","0"
"V2TXN-001103","CUST-V2-0555","2025-05-24T07:09:04.3180000+05:30","749","WALLET","Mobile","IN","IN","0","1408","16","1099","false","false","0.6815","0"
"V2TXN-001104","CUST-V2-0110","2025-05-24T08:49:22.0300000+05:30","4312","CARD","Desktop","IN","IN","0","1442","16","2213","false","false","1.9485","1"
"V2TXN-001105","CUST-V2-0082","2025-05-24T10:21:18.5460000+05:30","1972","WALLET","Mobile","IN","IN","4","578","11","1138","false","false","1.7329","0"
"V2TXN-001106","CUST-V2-0074","2025-05-24T13:30:48.9670000+05:30","7431","CARD","Mobile","IN","IN","0","162","3","6161","false","false","1.2061","0"
"V2TXN-001107","CUST-V2-0452","2025-05-24T14:13:00.3620000+05:30","606","CARD","Mobile","IN","IN","5","746","22","1427","false","false","0.4247","1"
"V2TXN-001108","CUST-V2-0985","2025-05-24T19:40:51.9250000+05:30","4603","UPI","Mobile","SA","SA","1","1458","34","4679","false","false","0.9838","0"
"V2TXN-001109","CUST-V2-0035","2025-05-24T21:58:53.5080000+05:30","1624","UPI","Mobile","IN","IN","1","1253","23","1956","false","false","0.8303","0"
"V2TXN-001110","CUST-V2-0970","2025-05-24T23:38:01.4560000+05:30","1657","CARD","Desktop","US","US","0","653","19","1548","false","false","1.0704","0"
"V2TXN-001111","CUST-V2-0028","2025-05-25T02:13:16.9020000+05:30","378","UPI","Mobile","IN","IN","0","409","4","759","false","false","0.4980","0"
"V2TXN-001112","CUST-V2-0257","2025-05-25T03:44:31.4450000+05:30","7461","UPI","Mobile","IN","IN","0","597","10","5191","false","false","1.4373","0"
"V2TXN-001113","CUST-V2-0077","2025-05-25T09:10:22.8140000+05:30","1809","CARD","Mobile","IN","IN","0","1463","19","1726","false","false","1.0481","0"
"V2TXN-001114","CUST-V2-0156","2025-05-25T10:18:06.8250000+05:30","1886","UPI","Mobile","IN","IN","1","868","19","2287","false","false","0.8247","0"
"V2TXN-001115","CUST-V2-0947","2025-05-25T17:20:09.3130000+05:30","697","UPI","Mobile","IN","IN","0","150","4","860","false","false","0.8105","0"
"V2TXN-001116","CUST-V2-0191","2025-05-25T17:25:09.8800000+05:30","1872","UPI","Mobile","SG","SG","0","292","8","2075","false","false","0.9022","0"
"V2TXN-001117","CUST-V2-0800","2025-05-25T19:37:38.3100000+05:30","3297","UPI","Mobile","AE","AE","0","799","13","3013","false","false","1.0943","0"
"V2TXN-001118","CUST-V2-0681","2025-05-25T22:47:24.8330000+05:30","3141","WALLET","Mobile","IN","IN","0","1331","20","2012","false","false","1.5611","0"
"V2TXN-001119","CUST-V2-0337","2025-05-25T23:21:19.4070000+05:30","541","UPI","Mobile","IN","IN","0","189","3","569","false","false","0.9508","0"
"V2TXN-001120","CUST-V2-0816","2025-05-25T23:28:43.8640000+05:30","3150","UPI","Mobile","SG","SG","0","1208","17","4239","false","false","0.7431","0"
"V2TXN-001121","CUST-V2-0219","2025-05-25T23:58:20.8550000+05:30","1335","UPI","Mobile","US","US","1","106","4","2010","false","false","0.6642","0"
"V2TXN-001122","CUST-V2-0121","2025-05-26T04:25:54.7590000+05:30","729","CARD","Mobile","IN","IN","3","761","14","2560","false","false","0.2848","1"
"V2TXN-001123","CUST-V2-0406","2025-05-26T04:28:03.5630000+05:30","2849","UPI","Mobile","IN","IN","0","133","5","1984","false","false","1.4360","0"
"V2TXN-001124","CUST-V2-0432","2025-05-26T06:34:07.2890000+05:30","1511","CARD","Mobile","IN","IN","0","138","3","1022","false","false","1.4785","0"
"V2TXN-001125","CUST-V2-0016","2025-05-26T08:03:41.4290000+05:30","1083","UPI","Tablet","SA","SA","0","1395","14","1542","false","false","0.7023","0"
"V2TXN-001126","CUST-V2-0418","2025-05-26T13:16:01.5530000+05:30","1331","UPI","Mobile","IN","IN","0","1019","26","956","false","false","1.3923","0"
"V2TXN-001127","CUST-V2-0452","2025-05-26T20:12:35.8370000+05:30","2509","WALLET","Mobile","IN","IN","0","748","23","1391","false","false","1.8037","0"
"V2TXN-001128","CUST-V2-0415","2025-05-26T22:13:36.7180000+05:30","2618","UPI","Mobile","IN","IN","0","270","5","1904","false","false","1.375","0"
"V2TXN-001129","CUST-V2-0335","2025-05-26T23:42:01.2400000+05:30","2242","CARD","Mobile","CA","CA","0","135","3","1592","false","false","1.4083","0"
"V2TXN-001130","CUST-V2-0896","2025-05-26T23:53:16.7040000+05:30","6358","CARD","Mobile","US","US","0","153","5","7896","false","false","0.8052","0"
"V2TXN-001131","CUST-V2-0834","2025-05-27T01:30:34.0540000+05:30","863","UPI","Mobile","US","US","1","535","15","1613","false","false","0.5350","0"
"V2TXN-001132","CUST-V2-0449","2025-05-27T10:36:16.9130000+05:30","1953","UPI","Desktop","IN","IN","0","1623","18","2005","false","false","0.9741","0"
"V2TXN-001133","CUST-V2-0549","2025-05-27T17:24:05.0940000+05:30","1882","NETBANKING","Desktop","CA","CA","0","594","14","3174","false","false","0.5929","0"
"V2TXN-001134","CUST-V2-0107","2025-05-27T17:36:43.9420000+05:30","21898","UPI","Mobile","US","US","0","128","3","16797","false","false","1.3037","0"
"V2TXN-001135","CUST-V2-0424","2025-05-27T18:34:33.4750000+05:30","957","BANK_TRANSFER","Mobile","GB","GB","1","124","4","1567","false","false","0.6107","0"
"V2TXN-001136","CUST-V2-0759","2025-05-27T19:54:28.1990000+05:30","6116","NETBANKING","Desktop","IN","IN","0","137","4","4255","false","false","1.4374","0"
"V2TXN-001137","CUST-V2-0672","2025-05-27T22:10:30.6020000+05:30","950","CARD","Mobile","IN","IN","4","645","12","1722","false","false","0.5517","1"
"V2TXN-001138","CUST-V2-0542","2025-05-28T00:09:26.2910000+05:30","688","CARD","Mobile","IN","IN","0","976","27","749","false","false","0.9186","0"
"V2TXN-001139","CUST-V2-0325","2025-05-28T00:26:56.4110000+05:30","1255","UPI","Tablet","US","US","0","128","3","757","false","false","1.6579","0"
"V2TXN-001140","CUST-V2-0643","2025-05-28T01:21:47.0710000+05:30","5860","UPI","Mobile","IN","IN","0","1079","24","3620","false","false","1.6188","0"
"V2TXN-001141","CUST-V2-0054","2025-05-28T01:36:58.6110000+05:30","1299","CARD","Mobile","IN","IN","0","151","4","3608","false","false","0.3600","0"
"V2TXN-001142","CUST-V2-0459","2025-05-28T03:52:04.2050000+05:30","6123","WALLET","Mobile","IN","IN","0","532","10","3725","false","false","1.6438","0"
"V2TXN-001143","CUST-V2-0910","2025-05-28T07:51:11.4850000+05:30","2813","NETBANKING","Desktop","SA","SA","0","1482","29","2018","false","false","1.3940","0"
"V2TXN-001144","CUST-V2-0902","2025-05-28T08:56:41.2690000+05:30","478","CARD","Mobile","US","IN","5","162","3","5229","false","true","0.0914","1"
"V2TXN-001145","CUST-V2-0730","2025-05-28T10:19:25.0380000+05:30","1741","CARD","Mobile","IN","IN","0","1092","27","3424","false","false","0.5085","0"
"V2TXN-001146","CUST-V2-0286","2025-05-28T14:45:16.0890000+05:30","2163","UPI","Desktop","IN","IN","0","1542","35","1975","false","false","1.0952","0"
"V2TXN-001147","CUST-V2-0770","2025-05-28T15:30:54.6150000+05:30","444","CARD","Mobile","IN","IN","0","714","16","697","false","false","0.6370","0"
"V2TXN-001148","CUST-V2-0682","2025-05-28T19:00:07.6760000+05:30","942","BANK_TRANSFER","Desktop","IN","IN","1","1512","31","1242","false","false","0.7585","0"
"V2TXN-001149","CUST-V2-0667","2025-05-28T21:19:13.7270000+05:30","77984","UPI","Mobile","AU","AU","0","139","2","102617","false","false","0.7600","0"
"V2TXN-001150","CUST-V2-0556","2025-05-28T22:44:29.9520000+05:30","3380","UPI","Mobile","IN","IN","0","336","8","3869","false","false","0.8736","0"
"V2TXN-001151","CUST-V2-0403","2025-05-28T23:53:06.1880000+05:30","653","NETBANKING","Desktop","IN","IN","1","109","3","864","false","false","0.7558","0"
"V2TXN-001152","CUST-V2-0691","2025-05-29T01:51:34.2960000+05:30","747","CARD","Mobile","IN","IN","0","1236","16","1774","false","false","0.4211","0"
"V2TXN-001153","CUST-V2-0407","2025-05-29T04:34:51.4510000+05:30","4004","UPI","Mobile","IN","IN","1","196","3","2667","false","false","1.5013","0"
"V2TXN-001154","CUST-V2-0080","2025-05-29T06:33:33.7220000+05:30","2664","CARD","Mobile","IN","IN","0","678","14","2999","false","false","0.8883","0"
"V2TXN-001155","CUST-V2-0394","2025-05-29T08:54:37.1220000+05:30","843","UPI","Mobile","IN","IN","0","1116","29","417","false","false","2.0216","0"
"V2TXN-001156","CUST-V2-0105","2025-05-29T09:54:17.1640000+05:30","775","CARD","Mobile","IN","IN","1","673","9","666","false","false","1.1637","0"
"V2TXN-001157","CUST-V2-0951","2025-05-29T17:31:26.1620000+05:30","1152","UPI","Mobile","IN","IN","1","119","2","2056","false","false","0.5603","0"
"V2TXN-001158","CUST-V2-0088","2025-05-29T20:29:59.9080000+05:30","2958","CARD","Mobile","AE","IN","0","1101","26","1339","false","true","2.2091","1"
"V2TXN-001159","CUST-V2-0376","2025-05-29T23:00:05.8200000+05:30","598","UPI","Mobile","IN","IN","0","430","7","563","false","false","1.0622","0"
"V2TXN-001160","CUST-V2-0226","2025-05-30T01:26:35.8730000+05:30","1627","UPI","Desktop","SG","SG","1","513","6","1975","false","false","0.8238","0"
"V2TXN-001161","CUST-V2-0544","2025-05-30T05:23:52.7140000+05:30","850","CARD","Desktop","IN","IN","6","1187","36","1950","false","false","0.4359","1"
"V2TXN-001162","CUST-V2-0362","2025-05-30T08:29:13.3750000+05:30","1081","UPI","Mobile","SG","SG","0","354","7","1159","false","false","0.9327","0"
"V2TXN-001163","CUST-V2-0547","2025-05-30T19:56:01.5300000+05:30","6083","WALLET","Mobile","GB","GB","0","1459","31","5431","false","false","1.1201","0"
"V2TXN-001164","CUST-V2-0362","2025-05-30T20:47:05.5140000+05:30","1681","CARD","Desktop","SG","SG","0","354","8","1150","false","false","1.4617","0"
"V2TXN-001165","CUST-V2-0647","2025-05-30T20:48:59.6470000+05:30","3787","BANK_TRANSFER","Desktop","SA","SA","0","251","4","1465","false","false","2.5850","0"
"V2TXN-001166","CUST-V2-0078","2025-05-30T20:52:17.2930000+05:30","3204","BANK_TRANSFER","Desktop","IN","IN","0","160","6","2748","false","false","1.1659","0"
"V2TXN-001167","CUST-V2-0112","2025-05-30T21:49:39.8470000+05:30","1789","NETBANKING","Desktop","AU","AU","1","1050","28","2161","false","false","0.8279","0"
"V2TXN-001168","CUST-V2-0639","2025-05-30T23:00:53.1890000+05:30","52309","UPI","Desktop","IN","IN","0","128","1","28857","false","false","1.8127","0"
"V2TXN-001169","CUST-V2-0727","2025-05-31T01:01:24.1720000+05:30","784","CARD","Mobile","SG","SG","0","910","22","823","false","false","0.9526","0"
"V2TXN-001170","CUST-V2-0847","2025-05-31T02:19:47.2380000+05:30","502","BANK_TRANSFER","Desktop","IN","IN","0","421","9","404","false","false","1.2426","0"
"V2TXN-001171","CUST-V2-0861","2025-05-31T05:09:27.5780000+05:30","1592","UPI","Mobile","IN","IN","1","746","17","2198","false","false","0.7243","0"
"V2TXN-001172","CUST-V2-0985","2025-05-31T07:05:56.3720000+05:30","6616","CARD","Mobile","SA","SA","0","1464","35","4677","false","false","1.4146","0"
"V2TXN-001173","CUST-V2-0278","2025-05-31T07:46:14.7420000+05:30","3417","UPI","Mobile","IN","IN","0","159","5","4037","false","false","0.8464","0"
"V2TXN-001174","CUST-V2-0010","2025-05-31T08:32:05.1740000+05:30","6004","CARD","Desktop","IN","IN","0","236","4","3130","false","false","1.9182","1"
"V2TXN-001175","CUST-V2-0086","2025-05-31T11:53:18.8330000+05:30","995","CARD","Mobile","IN","IN","0","1516","36","1013","false","false","0.9822","1"
"V2TXN-001176","CUST-V2-0389","2025-05-31T12:01:10.6770000+05:30","854","UPI","Desktop","IN","IN","0","1219","29","612","false","false","1.3954","0"
"V2TXN-001177","CUST-V2-0212","2025-05-31T13:23:41.4680000+05:30","1413","CARD","Desktop","IN","IN","0","842","19","1227","false","false","1.1516","0"
"V2TXN-001178","CUST-V2-0601","2025-05-31T14:04:57.9810000+05:30","10395","CARD","Desktop","US","SA","3","1162","30","4758","false","true","2.1847","1"
"V2TXN-001179","CUST-V2-0709","2025-05-31T14:36:34.4490000+05:30","3389","CARD","Tablet","IN","IN","0","257","7","3209","false","false","1.0561","1"
"V2TXN-001180","CUST-V2-0826","2025-05-31T15:27:54.3570000+05:30","2585","CARD","Mobile","GB","GB","1","1414","17","2886","false","false","0.8957","0"
"V2TXN-001181","CUST-V2-0827","2025-05-31T17:06:36.4190000+05:30","35612","CARD","Mobile","IN","IN","0","144","2","30894","false","false","1.1527","0"
"V2TXN-001182","CUST-V2-0425","2025-05-31T23:33:04.8030000+05:30","2852","BANK_TRANSFER","Mobile","AE","AE","1","898","20","4216","false","false","0.6765","0"
"V2TXN-001183","CUST-V2-0055","2025-06-01T01:39:53.2440000+05:30","1170","NETBANKING","Desktop","US","US","0","1120","30","1146","false","false","1.0209","0"
"V2TXN-001184","CUST-V2-0987","2025-06-01T02:03:29.8920000+05:30","1664","UPI","Mobile","IN","IN","0","1510","42","1884","false","false","0.8832","0"
"V2TXN-001185","CUST-V2-0848","2025-06-01T04:37:52.9530000+05:30","438","UPI","Desktop","IN","IN","0","154","6","668","false","false","0.6557","0"
"V2TXN-001186","CUST-V2-0215","2025-06-01T05:01:20.3840000+05:30","847","UPI","Mobile","DE","DE","0","149","3","1435","false","false","0.5902","0"
"V2TXN-001187","CUST-V2-0761","2025-06-01T07:48:35.1250000+05:30","278","UPI","Mobile","IN","IN","0","1016","17","432","false","false","0.6435","0"
"V2TXN-001188","CUST-V2-0051","2025-06-01T07:51:06.3890000+05:30","2939","NETBANKING","Mobile","IN","IN","0","154","4","3376","false","false","0.8706","0"
"V2TXN-001189","CUST-V2-0965","2025-06-01T10:41:52.6550000+05:30","2999","CARD","Desktop","GB","GB","0","733","14","1520","false","false","1.9730","0"
"V2TXN-001190","CUST-V2-0376","2025-06-01T13:06:06.8330000+05:30","987","CARD","Mobile","US","IN","2","433","8","567","false","true","1.7407","1"
"V2TXN-001191","CUST-V2-0867","2025-06-01T15:43:42.8330000+05:30","1299","CARD","Mobile","IN","IN","0","211","2","1854","false","false","0.7006","0"
"V2TXN-001192","CUST-V2-0263","2025-06-01T19:36:51.1410000+05:30","3043","WALLET","Mobile","US","US","1","139","2","3216","false","false","0.9462","0"
"V2TXN-001193","CUST-V2-0770","2025-06-02T03:16:40.7490000+05:30","897","CARD","Mobile","IN","IN","0","718","17","682","false","false","1.3152","0"
"V2TXN-001194","CUST-V2-0363","2025-06-02T09:02:55.2380000+05:30","1947","CARD","Mobile","IN","IN","4","1298","31","2676","false","false","0.7276","0"
"V2TXN-001195","CUST-V2-0295","2025-06-02T14:14:56.7360000+05:30","1425","CARD","Desktop","US","SG","2","202","4","1244","false","true","1.1455","1"
"V2TXN-001196","CUST-V2-0507","2025-06-02T18:12:13.2890000+05:30","3105","UPI","Mobile","IN","IN","0","148","2","4532","false","false","0.6851","0"
"V2TXN-001197","CUST-V2-0180","2025-06-02T18:14:59.6730000+05:30","1527","BANK_TRANSFER","Desktop","IN","IN","0","810","14","1708","false","false","0.8940","0"
"V2TXN-001198","CUST-V2-0409","2025-06-02T20:06:59.6040000+05:30","6707","UPI","Mobile","AU","AU","0","145","2","5866","false","false","1.1434","0"
"V2TXN-001199","CUST-V2-0809","2025-06-02T21:19:55.5090000+05:30","405","UPI","Mobile","IN","IN","0","449","11","682","false","false","0.5938","0"
"V2TXN-001200","CUST-V2-0486","2025-06-03T05:20:47.0080000+05:30","1814","UPI","Desktop","SG","SG","1","682","7","1943","false","false","0.9336","0"
"V2TXN-001201","CUST-V2-0477","2025-06-03T08:48:29.3960000+05:30","9191","CARD","Desktop","IN","CA","4","1006","10","6656","false","true","1.3809","1"
"V2TXN-001202","CUST-V2-0683","2025-06-03T08:58:38.5110000+05:30","2277","UPI","Mobile","DE","DE","0","1360","20","1677","false","false","1.3578","0"
"V2TXN-001203","CUST-V2-0866","2025-06-03T14:52:21.9390000+05:30","1311","CARD","Mobile","IN","IN","0","1519","26","1807","false","false","0.7255","0"
"V2TXN-001204","CUST-V2-0449","2025-06-03T16:11:51.2630000+05:30","2739","UPI","Desktop","IN","IN","0","1631","19","2002","false","false","1.3681","0"
"V2TXN-001205","CUST-V2-0735","2025-06-03T19:07:17.6360000+05:30","3045","UPI","Mobile","AU","AU","0","349","8","2924","false","false","1.0414","0"
"V2TXN-001206","CUST-V2-0473","2025-06-03T19:41:09.3070000+05:30","932","UPI","Mobile","IN","IN","0","1240","34","1390","false","false","0.6705","0"
"V2TXN-001207","CUST-V2-0861","2025-06-03T20:24:33.6070000+05:30","4723","UPI","Mobile","IN","IN","0","750","18","2164","false","false","2.1825","0"
"V2TXN-001208","CUST-V2-0541","2025-06-03T21:56:18.2650000+05:30","3560","UPI","Desktop","IN","IN","3","134","3","5822","false","false","0.6115","0"
"V2TXN-001209","CUST-V2-0646","2025-06-03T22:47:01.9620000+05:30","4249","WALLET","Tablet","IN","IN","0","1012","18","2259","false","false","1.8809","0"
"V2TXN-001210","CUST-V2-0406","2025-06-04T03:44:35.4810000+05:30","896","WALLET","Mobile","IN","IN","1","142","6","2128","false","false","0.4211","0"
"V2TXN-001211","CUST-V2-0556","2025-06-04T04:27:34.8420000+05:30","2696","UPI","Mobile","IN","IN","0","342","9","3815","false","false","0.7067","0"
"V2TXN-001212","CUST-V2-0170","2025-06-04T04:32:44.5430000+05:30","3918","UPI","Desktop","US","US","0","966","20","3633","false","false","1.0784","1"
"V2TXN-001213","CUST-V2-0878","2025-06-04T04:54:17.4790000+05:30","2366","CARD","Mobile","US","US","0","1409","31","3414","false","false","0.6930","0"
"V2TXN-001214","CUST-V2-0282","2025-06-04T08:01:57.2630000+05:30","1400","NETBANKING","Desktop","IN","IN","0","1155","21","1498","false","false","0.9346","0"
"V2TXN-001215","CUST-V2-0062","2025-06-04T08:14:32.3450000+05:30","7867","CARD","Mobile","IN","IN","1","581","7","8183","false","false","0.9614","0"
"V2TXN-001216","CUST-V2-0415","2025-06-04T08:32:51.3700000+05:30","2997","UPI","Mobile","IN","IN","1","278","6","2023","false","false","1.4815","0"
"V2TXN-001217","CUST-V2-0185","2025-06-04T12:36:32.9600000+05:30","882","UPI","Desktop","US","US","0","623","12","982","false","false","0.8982","0"
"V2TXN-001218","CUST-V2-0788","2025-06-04T13:45:06.6650000+05:30","3596","UPI","Mobile","SA","SA","0","132","7","6727","false","false","0.5346","0"
"V2TXN-001219","CUST-V2-0311","2025-06-04T14:22:22.0240000+05:30","7488","BANK_TRANSFER","Mobile","IN","IN","1","1352","35","3709","false","false","2.0189","0"
"V2TXN-001220","CUST-V2-0153","2025-06-04T21:04:34.8220000+05:30","3838","CARD","Mobile","IN","IN","0","977","29","2553","false","false","1.5033","0"
"V2TXN-001221","CUST-V2-0387","2025-06-04T23:59:59.3410000+05:30","1129","CARD","Mobile","IN","IN","3","415","5","530","false","false","2.1302","1"
"V2TXN-001222","CUST-V2-0137","2025-06-05T02:52:23.8170000+05:30","2638","CARD","Mobile","IN","IN","0","762","20","3269","false","false","0.8070","0"
"V2TXN-001223","CUST-V2-0599","2025-06-05T06:26:25.7920000+05:30","1743","UPI","Desktop","IN","IN","0","1582","31","1539","false","false","1.1326","0"
"V2TXN-001224","CUST-V2-0345","2025-06-05T11:03:37.0650000+05:30","3864","UPI","Desktop","US","US","0","978","26","5195","false","false","0.7438","0"
"V2TXN-001225","CUST-V2-0342","2025-06-05T17:26:47.8050000+05:30","5810","CARD","Desktop","SA","SA","0","1261","26","4063","false","false","1.4300","0"
"V2TXN-001226","CUST-V2-0716","2025-06-05T18:04:42.0190000+05:30","1504","WALLET","Desktop","IN","IN","0","63","1","1773","false","false","0.8483","0"
