"transaction_id","customer_id","amount","payment_method","device_type","ip_country","billing_country","failed_attempts","account_age_days","previous_order_count","avg_order_value","is_new_customer","is_fraud"
"MLTXN-000783","CUST-ML-0231","925","UPI","Mobile","IN","IN","2","464","13","1591","false","0"
"MLTXN-000784","CUST-ML-0022","2918","CARD","Desktop","IN","IN","1","21","2","2396","false","0"
"MLTXN-000785","CUST-ML-0436","2273","UPI","Mobile","IN","IN","0","3","1","2893","true","0"
"MLTXN-000786","CUST-ML-0449","3356","UPI","Desktop","IN","IN","0","515","9","2705","false","0"
"MLTXN-000787","CUST-ML-0325","4924","UPI","Desktop","GB","IN","0","769","22","7833","false","1"
"MLTXN-000788","CUST-ML-0344","817","CARD","Mobile","SA","SA","0","209","7","938","false","0"
"MLTXN-000789","CUST-ML-0211","1955","WALLET","Mobile","IN","IN","1","528","5","1927","false","0"
"MLTXN-000790","CUST-ML-0076","1471","NETBANKING","Mobile","IN","IN","0","196","6","1969","false","0"
"MLTXN-000791","CUST-ML-0577","2317","NETBANKING","Mobile","IN","IN","0","555","15","3383","false","0"
"MLTXN-000792","CUST-ML-0189","562","UPI","Mobile","IN","IN","0","14","4","902","false","0"
"MLTXN-000793","CUST-ML-0368","1411","UPI","Mobile","IN","IN","0","1041","29","1036","false","0"
"MLTXN-000794","CUST-ML-0439","823","NETBANKING","Mobile","IN","IN","0","348","14","1168","false","0"
"MLTXN-000795","CUST-ML-0462","1108","NETBANKING","Desktop","IN","IN","0","580","23","1762","false","0"
"MLTXN-000796","CUST-ML-0256","1852","UPI","Mobile","IN","IN","2","1020","13","1684","false","0"
"MLTXN-000797","CUST-ML-0583","2077","NETBANKING","Mobile","IN","IN","0","599","16","1691","false","0"
"MLTXN-000798","CUST-ML-0211","1867","CARD","Mobile","IN","IN","0","528","6","1194","false","0"
"MLTXN-000799","CUST-ML-0058","1398","UPI","Mobile","AU","AU","1","344","11","2378","false","0"
"MLTXN-000800","CUST-ML-0181","1863","UPI","Mobile","IN","IN","0","318","10","808","false","0"
"MLTXN-000801","CUST-ML-0589","3681","CARD","Tablet","IN","IN","0","1066","36","3290","false","0"
"MLTXN-000802","CUST-ML-0220","1614","CARD","Mobile","SG","SG","2","475","9","816","false","1"
"MLTXN-000803","CUST-ML-0500","1977","UPI","Mobile","SG","SG","0","309","8","1862","false","0"
"MLTXN-000804","CUST-ML-0326","2164","CARD","Mobile","IN","IN","1","6","1","758","true","1"
"MLTXN-000805","CUST-ML-0591","22665","UPI","Desktop","SG","IN","0","741","6","2010","false","1"
"MLTXN-000806","CUST-ML-0504","8943","CARD","Desktop","IN","IN","0","193","6","3902","false","0"
"MLTXN-000807","CUST-ML-0551","1505","UPI","Mobile","IN","IN","0","124","3","1048","false","0"
"MLTXN-000808","CUST-ML-0456","14049","CARD","Mobile","IN","IN","1","351","15","1507","false","0"
"MLTXN-000809","CUST-ML-0155","1746","CARD","Mobile","CA","CA","1","384","6","1806","false","0"
"MLTXN-000810","CUST-ML-0093","4476","NETBANKING","Mobile","IN","IN","0","664","8","2229","false","0"
"MLTXN-000811","CUST-ML-0487","762","CARD","Desktop","IN","IN","1","329","11","1336","false","0"
"MLTXN-000812","CUST-ML-0592","2841","UPI","Desktop","CA","CA","0","860","33","2888","false","0"
"MLTXN-000813","CUST-ML-0568","3784","UPI","Desktop","IN","IN","2","307","6","1325","false","0"
"MLTXN-000814","CUST-ML-0007","2341","CARD","Desktop","AE","AE","0","793","19","1564","false","0"
"MLTXN-000815","CUST-ML-0407","298","CARD","Mobile","IN","IN","0","1","2","566","false","0"
"MLTXN-000816","CUST-ML-0382","4962","UPI","Desktop","AE","AE","0","327","7","10388","false","0"
"MLTXN-000817","CUST-ML-0429","2186","WALLET","Desktop","IN","IN","0","79","3","1622","false","0"
"MLTXN-000818","CUST-ML-0416","170","CARD","Mobile","US","US","0","655","14","383","false","0"
"MLTXN-000819","CUST-ML-0516","22164","WALLET","Desktop","IN","IN","2","353","11","1358","false","0"
"MLTXN-000820","CUST-ML-0228","1437","CARD","Mobile","IN","IN","0","870","18","2028","false","0"
"MLTXN-000821","CUST-ML-0183","1474","UPI","Mobile","IN","IN","0","8","3","2416","false","0"
"MLTXN-000822","CUST-ML-0352","2134","CARD","Desktop","IN","IN","0","3","4","1911","false","0"
"MLTXN-000823","CUST-ML-0209","911","CARD","Desktop","IN","IN","1","18","2","1571","false","1"
"MLTXN-000824","CUST-ML-0102","1245","BANK_TRANSFER","Mobile","AE","AE","0","748","17","737","false","1"
"MLTXN-000825","CUST-ML-0430","695","CARD","Mobile","SG","SG","0","1402","15","1054","false","0"
"MLTXN-000826","CUST-ML-0277","10400","UPI","Mobile","SG","SG","0","731","10","4113","false","0"
"MLTXN-000827","CUST-ML-0217","341","CARD","Tablet","IN","US","0","141","4","753","false","0"
"MLTXN-000828","CUST-ML-0309","1444","CARD","Mobile","IN","IN","0","643","7","4092","false","0"
"MLTXN-000829","CUST-ML-0255","1203","UPI","Mobile","US","US","0","832","24","909","false","0"
"MLTXN-000830","CUST-ML-0182","1507","CARD","Desktop","IN","IN","0","639","21","3224","false","0"
"MLTXN-000831","CUST-ML-0222","564","UPI","Mobile","IN","IN","0","109","4","2076","false","0"
"MLTXN-000832","CUST-ML-0508","10459","UPI","Mobile","IN","IN","0","175","4","3684","false","0"
"MLTXN-000833","CUST-ML-0112","1652","CARD","Desktop","IN","IN","0","434","6","958","false","0"
"MLTXN-000834","CUST-ML-0367","2074","NETBANKING","Mobile","IN","IN","0","564","6","1184","false","0"
"MLTXN-000835","CUST-ML-0297","398","UPI","Mobile","US","US","0","12","5","1832","false","1"
"MLTXN-000836","CUST-ML-0037","2743","NETBANKING","Tablet","IN","IN","0","121","4","3573","false","1"
"MLTXN-000837","CUST-ML-0439","655","NETBANKING","Mobile","IN","IN","2","348","15","1157","false","0"
"MLTXN-000838","CUST-ML-0492","709","NETBANKING","Mobile","IN","IN","0","541","15","2069","false","0"
"MLTXN-000839","CUST-ML-0374","2818","UPI","Desktop","IN","IN","0","630","21","1888","false","0"
"MLTXN-000840","CUST-ML-0380","15295","UPI","Desktop","IN","IN","0","13","2","11899","false","0"
"MLTXN-000841","CUST-ML-0316","2032","UPI","Desktop","IN","IN","0","483","14","2069","false","1"
"MLTXN-000842","CUST-ML-0314","13463","UPI","Tablet","IN","IN","0","638","17","1909","false","0"
"MLTXN-000843","CUST-ML-0222","2831","UPI","Mobile","IN","IN","0","109","5","2072","false","0"
"MLTXN-000844","CUST-ML-0405","13578","NETBANKING","Mobile","AE","AE","0","450","12","6186","false","0"
"MLTXN-000845","CUST-ML-0221","3469","WALLET","Mobile","IN","IN","0","208","2","3089","false","0"
"MLTXN-000846","CUST-ML-0209","2161","UPI","Desktop","GB","IN","0","18","3","1379","false","1"
"MLTXN-000847","CUST-ML-0027","203","CARD","Tablet","SG","SG","1","699","20","484","false","0"
"MLTXN-000848","CUST-ML-0136","1577","CARD","Desktop","IN","IN","0","847","9","1790","false","1"
"MLTXN-000849","CUST-ML-0144","579","CARD","Mobile","GB","GB","0","973","36","1032","false","0"
"MLTXN-000850","CUST-ML-0042","4484","CARD","Mobile","US","US","1","1097","33","2075","false","0"
"MLTXN-000851","CUST-ML-0115","493","UPI","Mobile","GB","GB","0","446","13","676","false","0"
"MLTXN-000852","CUST-ML-0294","631","CARD","Mobile","IN","IN","1","538","22","663","false","1"
"MLTXN-000853","CUST-ML-0132","1571","CARD","Mobile","IN","IN","0","609","15","1363","false","0"
"MLTXN-000854","CUST-ML-0089","3890","CARD","Desktop","IN","IN","0","730","9","2777","false","0"
"MLTXN-000855","CUST-ML-0300","510","NETBANKING","Mobile","AE","IN","2","565","15","425","false","0"
"MLTXN-000856","CUST-ML-0547","2253","NETBANKING","Mobile","GB","GB","0","514","14","3054","false","0"
"MLTXN-000857","CUST-ML-0458","1695","NETBANKING","Desktop","SG","SG","0","782","16","2345","false","0"
"MLTXN-000858","CUST-ML-0322","3783","CARD","Mobile","IN","IN","0","18","2","3386","false","0"
"MLTXN-000859","CUST-ML-0247","1782","NETBANKING","Desktop","IN","IN","0","167","5","2367","false","0"
"MLTXN-000860","CUST-ML-0077","1938","NETBANKING","Mobile","IN","IN","0","228","9","3068","false","0"
"MLTXN-000861","CUST-ML-0027","885","CARD","Tablet","SG","SG","2","699","21","398","false","0"
"MLTXN-000862","CUST-ML-0108","948","CARD","Mobile","CA","IN","2","500","7","1943","false","0"
"MLTXN-000863","CUST-ML-0342","390","CARD","Mobile","AE","AE","0","20","4","1162","false","1"
"MLTXN-000864","CUST-ML-0557","1188","NETBANKING","Desktop","US","US","0","3","4","1521","false","0"
"MLTXN-000865","CUST-ML-0008","2685","UPI","Mobile","US","US","0","21","1","834","false","1"
"MLTXN-000866","CUST-ML-0527","1472","UPI","Desktop","IN","IN","1","468","12","1464","false","0"
"MLTXN-000867","CUST-ML-0251","441","NETBANKING","Mobile","IN","IN","0","957","26","810","false","0"
"MLTXN-000868","CUST-ML-0243","2098","CARD","Mobile","IN","IN","1","430","5","2546","false","0"
"MLTXN-000869","CUST-ML-0053","1584","UPI","Desktop","IN","IN","0","1406","50","1720","false","0"
"MLTXN-000870","CUST-ML-0537","1498","UPI","Desktop","IN","IN","4","327","7","2070","false","0"
"MLTXN-000871","CUST-ML-0244","1507","UPI","Tablet","IN","IN","1","515","20","1064","false","0"
"MLTXN-000872","CUST-ML-0536","834","NETBANKING","Desktop","SA","SA","1","4","2","575","false","0"
"MLTXN-000873","CUST-ML-0394","4163","UPI","Mobile","IN","IN","0","455","19","3120","false","0"
"MLTXN-000874","CUST-ML-0330","487","CARD","Mobile","AU","IN","0","775","30","1057","false","0"
"MLTXN-000875","CUST-ML-0162","2396","WALLET","Mobile","SG","SG","0","9","3","810","false","1"
"MLTXN-000876","CUST-ML-0001","2197","UPI","Desktop","IN","IN","1","232","7","2648","false","0"
"MLTXN-000877","CUST-ML-0322","4631","CARD","Mobile","IN","IN","0","18","3","3534","false","0"
"MLTXN-000878","CUST-ML-0162","956","WALLET","Mobile","SG","SG","0","9","4","981","false","0"
"MLTXN-000879","CUST-ML-0072","872","NETBANKING","Mobile","CA","CA","0","424","9","1097","false","1"
"MLTXN-000880","CUST-ML-0142","4225","WALLET","Mobile","AU","AU","0","1084","17","995","false","0"
"MLTXN-000881","CUST-ML-0600","4613","CARD","Desktop","SG","SG","0","157","8","4371","false","0"
"MLTXN-000882","CUST-ML-0229","5384","CARD","Desktop","IN","IN","1","14","5","1924","false","1"
"MLTXN-000883","CUST-ML-0468","772","UPI","Mobile","IN","IN","0","244","9","1719","false","0"
"MLTXN-000884","CUST-ML-0459","1646","UPI","Mobile","IN","IN","0","359","8","1408","false","0"
"MLTXN-000885","CUST-ML-0173","3232","CARD","Mobile","US","US","0","469","15","2735","false","0"
"MLTXN-000886","CUST-ML-0372","2038","UPI","Mobile","IN","IN","0","431","9","2245","false","0"
"MLTXN-000887","CUST-ML-0375","5339","UPI","Desktop","IN","IN","0","183","3","8520","false","0"
"MLTXN-000888","CUST-ML-0346","1632","UPI","Desktop","US","US","0","279","3","3334","false","0"
"MLTXN-000889","CUST-ML-0230","8382","UPI","Mobile","IN","IN","2","470","8","1319","false","1"
"MLTXN-000890","CUST-ML-0576","1990","CARD","Mobile","IN","IN","0","669","14","1400","false","1"
"MLTXN-000891","CUST-ML-0164","7152","UPI","Tablet","IN","IN","0","150","4","3992","false","0"
"MLTXN-000892","CUST-ML-0585","2158","UPI","Mobile","IN","IN","2","547","10","1767","false","0"
"MLTXN-000893","CUST-ML-0049","639","CARD","Mobile","US","US","0","486","13","898","false","0"
"MLTXN-000894","CUST-ML-0031","9275","NETBANKING","Mobile","SG","IN","0","17","2","12682","false","0"
"MLTXN-000895","CUST-ML-0478","2772","UPI","Mobile","IN","IN","0","630","19","958","false","0"
"MLTXN-000896","CUST-ML-0270","10977","CARD","Mobile","GB","GB","0","21","3","10947","false","0"
"MLTXN-000897","CUST-ML-0581","1505","UPI","Desktop","AU","AU","0","620","24","1044","false","0"
"MLTXN-000898","CUST-ML-0519","973","CARD","Mobile","CA","CA","0","69","5","1413","false","0"
"MLTXN-000899","CUST-ML-0071","2590","WALLET","Mobile","IN","IN","0","21","4","2446","false","0"
"MLTXN-000900","CUST-ML-0530","13590","UPI","Desktop","IN","IN","2","558","9","5008","false","0"
"MLTXN-000901","CUST-ML-0083","2364","WALLET","Desktop","AE","AE","0","601","17","3555","false","0"
"MLTXN-000902","CUST-ML-0296","567","UPI","Desktop","IN","IN","0","373","11","2701","false","0"
"MLTXN-000903","CUST-ML-0326","903","UPI","Mobile","IN","IN","6","6","2","1053","false","0"
"MLTXN-000904","CUST-ML-0197","3808","CARD","Mobile","IN","IN","0","13","3","1897","false","0"
"MLTXN-000905","CUST-ML-0111","2838","UPI","Tablet","DE","DE","1","756","16","1629","false","0"
"MLTXN-000906","CUST-ML-0541","1167","NETBANKING","Desktop","IN","SA","0","1116","26","1149","false","0"
"MLTXN-000907","CUST-ML-0555","5138","CARD","Mobile","IN","IN","1","314","12","2010","false","0"
"MLTXN-000908","CUST-ML-0490","827","CARD","Mobile","CA","CA","1","33","4","2441","false","0"
"MLTXN-000909","CUST-ML-0287","2545","UPI","Mobile","SA","SA","2","21","3","4546","false","0"
"MLTXN-000910","CUST-ML-0124","1258","NETBANKING","Mobile","IN","IN","2","54","4","1664","false","0"
"MLTXN-000911","CUST-ML-0020","333","UPI","Mobile","AE","AE","2","279","8","213","false","0"
"MLTXN-000912","CUST-ML-0569","15506","UPI","Mobile","US","US","0","624","8","5546","false","0"
"MLTXN-000913","CUST-ML-0292","4187","CARD","Mobile","DE","DE","0","11","1","3162","true","0"
"MLTXN-000914","CUST-ML-0011","1577","CARD","Mobile","US","US","0","584","22","1638","false","0"
"MLTXN-000915","CUST-ML-0423","110","WALLET","Mobile","IN","IN","0","9","3","374","false","0"
"MLTXN-000916","CUST-ML-0001","3455","UPI","Mobile","IN","IN","2","232","8","3297","false","0"
"MLTXN-000917","CUST-ML-0033","2760","CARD","Mobile","GB","GB","0","260","11","1409","false","0"
"MLTXN-000918","CUST-ML-0200","840","UPI","Desktop","AE","AE","0","21","5","788","false","0"
"MLTXN-000919","CUST-ML-0597","1260","UPI","Mobile","AE","AE","0","773","17","2315","false","0"
"MLTXN-000920","CUST-ML-0255","1332","UPI","Mobile","US","US","1","832","25","1086","false","0"
"MLTXN-000921","CUST-ML-0356","2205","UPI","Mobile","US","US","0","551","20","3797","false","0"
"MLTXN-000922","CUST-ML-0026","1709","CARD","Mobile","US","US","0","772","15","2270","false","1"
"MLTXN-000923","CUST-ML-0573","1276","CARD","Desktop","IN","IN","0","189","3","1495","false","0"
"MLTXN-000924","CUST-ML-0264","841","CARD","Mobile","IN","IN","0","331","7","1082","false","0"
"MLTXN-000925","CUST-ML-0337","464","UPI","Desktop","IN","IN","0","21","3","607","false","1"
"MLTXN-000926","CUST-ML-0124","975","NETBANKING","Mobile","IN","IN","0","54","5","1574","false","0"
"MLTXN-000927","CUST-ML-0417","523","CARD","Mobile","IN","IN","0","207","8","1239","false","0"
"MLTXN-000928","CUST-ML-0317","519","CARD","Mobile","IN","IN","1","142","5","655","false","0"
"MLTXN-000929","CUST-ML-0223","1074","CARD","Mobile","IN","IN","0","607","13","1762","false","0"
"MLTXN-000930","CUST-ML-0205","1103","UPI","Desktop","IN","IN","0","573","14","3079","false","0"
"MLTXN-000931","CUST-ML-0354","1305","WALLET","Mobile","IN","IN","0","279","7","686","false","0"
"MLTXN-000932","CUST-ML-0158","772","WALLET","Mobile","US","US","0","857","7","1163","false","0"
"MLTXN-000933","CUST-ML-0421","1187","CARD","Mobile","IN","IN","0","955","28","1036","false","0"
"MLTXN-000934","CUST-ML-0036","600","UPI","Mobile","IN","IN","0","947","11","448","false","0"
"MLTXN-000935","CUST-ML-0094","4466","UPI","Mobile","IN","IN","0","4","4","5517","false","0"
"MLTXN-000936","CUST-ML-0151","5681","UPI","Mobile","IN","IN","1","868","21","2607","false","0"
"MLTXN-000937","CUST-ML-0424","4669","CARD","Mobile","IN","IN","0","957","36","4871","false","0"
"MLTXN-000938","CUST-ML-0392","981","NETBANKING","Desktop","IN","IN","1","921","22","946","false","0"
"MLTXN-000939","CUST-ML-0593","2956","CARD","Mobile","IN","IN","1","723","25","2929","false","0"
"MLTXN-000940","CUST-ML-0250","1294","UPI","Tablet","IN","IN","0","235","10","1826","false","1"
"MLTXN-000941","CUST-ML-0022","2668","CARD","Desktop","IN","IN","0","21","3","2124","false","0"
"MLTXN-000942","CUST-ML-0067","539","UPI","Desktop","IN","IN","0","21","3","826","false","0"
"MLTXN-000943","CUST-ML-0003","13954","NETBANKING","Mobile","AU","AU","0","21","1","4740","false","0"
"MLTXN-000944","CUST-ML-0185","4754","CARD","Mobile","IN","IN","0","404","8","4262","false","0"
"MLTXN-000945","CUST-ML-0315","925","CARD","Mobile","US","US","0","82","4","1520","false","0"
"MLTXN-000946","CUST-ML-0507","524","WALLET","Mobile","IN","IN","1","377","12","818","false","1"
"MLTXN-000947","CUST-ML-0593","8271","CARD","Mobile","IN","IN","0","723","26","2602","false","0"
"MLTXN-000948","CUST-ML-0244","523","NETBANKING","Tablet","IN","IN","0","515","21","967","false","0"
"MLTXN-000949","CUST-ML-0075","1942","CARD","Mobile","IN","IN","0","594","15","2186","false","0"
"MLTXN-000950","CUST-ML-0086","1130","CARD","Desktop","SG","SG","4","525","17","967","false","0"
"MLTXN-000951","CUST-ML-0472","719","UPI","Desktop","IN","IN","5","1165","29","817","false","1"
"MLTXN-000952","CUST-ML-0094","2719","UPI","Mobile","IN","IN","0","4","5","3810","false","0"
"MLTXN-000953","CUST-ML-0549","592","CARD","Mobile","IN","IN","0","20","2","285","false","0"
"MLTXN-000954","CUST-ML-0222","802","UPI","Mobile","IN","IN","4","109","6","1846","false","0"
"MLTXN-000955","CUST-ML-0285","1937","UPI","Mobile","IN","IN","0","553","11","785","false","0"
"MLTXN-000956","CUST-ML-0354","8335","WALLET","Mobile","IN","IN","1","279","8","549","false","0"
"MLTXN-000957","CUST-ML-0291","2035","UPI","Mobile","IN","IN","0","579","15","2016","false","0"
"MLTXN-000958","CUST-ML-0311","705","UPI","Desktop","AE","AE","1","141","6","1921","false","0"
"MLTXN-000959","CUST-ML-0464","5393","WALLET","Desktop","US","US","0","1096","22","2976","false","0"
"MLTXN-000960","CUST-ML-0216","3228","UPI","Tablet","AE","AE","1","546","9","2662","false","0"
"MLTXN-000961","CUST-ML-0366","1089","CARD","Mobile","IN","IN","0","860","15","783","false","0"
"MLTXN-000962","CUST-ML-0520","2370","UPI","Mobile","IN","IN","0","896","18","2235","false","0"
"MLTXN-000963","CUST-ML-0161","4343","CARD","Mobile","IN","IN","1","20","3","8668","false","0"
"MLTXN-000964","CUST-ML-0316","3251","CARD","Desktop","AU","IN","0","483","15","2662","false","0"
"MLTXN-000965","CUST-ML-0089","4943","CARD","Mobile","IN","IN","5","730","10","3061","false","1"
"MLTXN-000966","CUST-ML-0099","23679","CARD","Desktop","IN","IN","0","529","20","4639","false","0"
"MLTXN-000967","CUST-ML-0421","1078","WALLET","Mobile","US","IN","3","955","29","1643","false","1"
"MLTXN-000968","CUST-ML-0244","1197","NETBANKING","Tablet","IN","IN","0","515","22","1278","false","0"
"MLTXN-000969","CUST-ML-0354","1011","WALLET","Desktop","IN","IN","0","279","9","514","false","1"
"MLTXN-000970","CUST-ML-0483","2045","WALLET","Mobile","IN","IN","0","486","18","1716","false","0"
"MLTXN-000971","CUST-ML-0169","3667","UPI","Desktop","IN","US","0","3","1","1759","true","0"
"MLTXN-000972","CUST-ML-0578","1936","UPI","Mobile","IN","IN","0","428","13","2821","false","0"
"MLTXN-000973","CUST-ML-0335","14612","UPI","Mobile","IN","IN","0","972","32","2444","false","0"
"MLTXN-000974","CUST-ML-0040","923","UPI","Mobile","IN","IN","0","3","3","1539","false","0"
"MLTXN-000975","CUST-ML-0512","3296","UPI","Mobile","IN","IN","1","877","11","2280","false","0"
"MLTXN-000976","CUST-ML-0263","4404","BANK_TRANSFER","Tablet","IN","IN","0","310","5","1887","false","0"
"MLTXN-000977","CUST-ML-0350","1362","UPI","Mobile","AU","AU","0","1028","12","2105","false","0"
"MLTXN-000978","CUST-ML-0250","1911","UPI","Tablet","IN","IN","0","235","11","2052","false","0"
"MLTXN-000979","CUST-ML-0301","18365","UPI","Mobile","US","US","1","938","22","8706","false","0"
"MLTXN-000980","CUST-ML-0447","760","UPI","Mobile","IN","IN","0","8","1","2169","true","0"
